,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,ORIGIN,DEST,TOTAL_PASSENGER
762,10257,11986,ALB,GRR,0
763,10257,11995,ALB,GSO,158
764,10257,11996,ALB,GSP,0
765,10257,12173,ALB,HNL,16
766,10257,12191,ALB,HOU,173
767,10257,12197,ALB,HPN,50
768,10257,12217,ALB,HSV,1
769,10257,12264,ALB,IAD,41010
770,10257,12266,ALB,IAH,70
771,10257,12278,ALB,ICT,1
772,10257,12323,ALB,ILM,28
773,10257,12339,ALB,IND,33
774,10257,12391,ALB,ISP,153
775,10257,12451,ALB,JAX,614
776,10257,12478,ALB,JFK,2
777,10257,12889,ALB,LAS,46465
778,10257,12892,ALB,LAX,365
779,10257,12945,ALB,LEX,0
780,10257,12953,ALB,LGA,5
781,10257,12992,ALB,LIT,4
782,10257,13198,ALB,MCI,32
783,10257,13204,ALB,MCO,140558
784,10257,13232,ALB,MDW,90276
785,10257,13244,ALB,MEM,0
786,10257,13303,ALB,MIA,9
787,10257,13342,ALB,MKE,51
788,10257,13487,ALB,MSP,26671
789,10257,13490,ALB,MSS,5122
790,10257,13495,ALB,MSY,426
791,10257,13796,ALB,OAK,135
792,10257,13830,ALB,OGG,4
793,10257,13832,ALB,OGS,4147
794,10257,13851,ALB,OKC,127
795,10257,13930,ALB,ORD,153214
796,10257,13931,ALB,ORF,136
797,10257,14025,ALB,PBG,0
798,10257,14027,ALB,PBI,712
799,10257,14057,ALB,PDX,4
800,10257,14100,ALB,PHL,74835
801,10257,14107,ALB,PHX,134
802,10257,14122,ALB,PIT,382
803,10257,14193,ALB,PNS,2
804,10257,14275,ALB,PTK,0
805,10257,14307,ALB,PVD,0
806,10257,14492,ALB,RDU,165
807,10257,14512,ALB,RFD,0
808,10257,14524,ALB,RIC,257
809,10257,14570,ALB,RNO,458
810,10257,14576,ALB,ROC,2
811,10257,14635,ALB,RSW,4230
812,10257,14648,ALB,RUT,0
813,10257,14679,ALB,SAN,1172
814,10257,14683,ALB,SAT,96
815,10257,14711,ALB,SCE,3
816,10257,14730,ALB,SDF,457
817,10257,14747,ALB,SEA,223
818,10257,14771,ALB,SFO,28
819,10257,14831,ALB,SJC,32
820,10257,14843,ALB,SJU,451
821,10257,14869,ALB,SLC,140
822,10257,14893,ALB,SMF,20
823,10257,15016,ALB,STL,616
824,10257,15027,ALB,STX,8
825,10257,15070,ALB,SWF,33
826,10257,15096,ALB,SYR,0
827,10257,15167,ALB,TEB,13
828,10257,15304,ALB,TPA,53327
829,10257,15376,ALB,TUS,239
830,10267,15167,ALN,TEB,0
831,10268,10821,ALO,BWI,496
832,10268,11298,ALO,DFW,0
833,10268,11433,ALO,DTW,0
834,10268,11618,ALO,EWR,0
835,10268,11637,ALO,FAR,125
836,10268,11884,ALO,GEG,110
837,10268,12228,ALO,HUF,113
838,10268,13303,ALO,MIA,0
839,10268,13486,ALO,MSO,124
840,10268,13851,ALO,OKC,115
841,10268,13930,ALO,ORD,25297
842,10268,14696,ALO,SBN,0
843,10268,14783,ALO,SGF,107
844,10268,15380,ALO,TVC,0
845,10268,16133,ALO,YNG,123
846,10272,10140,ALS,ABQ,205
847,10272,10950,ALS,CEZ,1
848,10272,11292,ALS,DEN,3655
849,10272,11711,ALS,FMN,2
850,10275,14747,ALW,SEA,47422
851,10278,10056,ALZ,A43,3
852,10278,10170,ALZ,ADQ,124
853,10278,12721,ALZ,KLN,1
854,10279,10140,AMA,ABQ,117
855,10279,10257,AMA,ALB,2
856,10279,10397,AMA,ATL,2
857,10279,10423,AMA,AUS,1673
858,10279,10590,AMA,IFP,1034
859,10279,10599,AMA,BHM,4
860,10279,10693,AMA,BNA,40
861,10279,10792,AMA,BUF,3
862,10279,10800,AMA,BUR,15
863,10279,10821,AMA,BWI,143
864,10279,11049,AMA,CLL,42
865,10279,11066,AMA,CMH,11
866,10279,11259,AMA,DAL,117505
867,10279,11292,AMA,DEN,25197
868,10279,11298,AMA,DFW,114313
869,10279,11540,AMA,ELP,6
870,10279,11563,AMA,ENV,698
871,10279,11618,AMA,EWR,0
872,10279,11775,AMA,FSD,9
873,10279,11921,AMA,GJT,38
874,10279,12191,AMA,HOU,2461
875,10279,12206,AMA,HRL,3
876,10279,12266,AMA,IAH,33845
877,10279,12889,AMA,LAS,35172
878,10279,12892,AMA,LAX,29
879,10279,12896,AMA,LBB,30
880,10279,12992,AMA,LIT,7
881,10279,13158,AMA,MAF,11
882,10279,13198,AMA,MCI,232
883,10279,13204,AMA,MCO,129
884,10279,13232,AMA,MDW,226
885,10279,13296,AMA,MHT,4
886,10279,13342,AMA,MKE,7
887,10279,13487,AMA,MSP,3
888,10279,13495,AMA,MSY,504
889,10279,13796,AMA,OAK,14
890,10279,13851,AMA,OKC,0
891,10279,13871,AMA,OMA,66
892,10279,13891,AMA,ONT,4
893,10279,14057,AMA,PDX,16
894,10279,14100,AMA,PHL,62
895,10279,14107,AMA,PHX,21
896,10279,14492,AMA,RDU,17
897,10279,14683,AMA,SAT,39
898,10279,14747,AMA,SEA,94
899,10279,14771,AMA,SFO,0
900,10279,14831,AMA,SJC,194
901,10279,14893,AMA,SMF,469
902,10279,15016,AMA,STL,8
903,10279,15304,AMA,TPA,124
904,10279,15370,AMA,TUL,138
905,10279,15376,AMA,TUS,29
906,10298,10185,ANB,AEX,0
907,10298,10781,ANB,BTR,149
908,10298,10819,ANB,BWG,0
909,10298,10994,ANB,CHS,0
910,10298,11259,ANB,DAL,318
911,10298,12544,ANB,JQF,953
912,10298,13061,ANB,LRD,0
913,10298,13577,ANB,MYR,125
914,10298,14574,ANB,ROA,149
915,10298,16091,ANB,YIP,0
916,10299,10005,ANC,05A,1
917,10299,10053,ANC,A40,0
918,10299,10139,ANC,ABL,0
919,10299,10165,ANC,ADK,2156
920,10299,10170,ANC,ADQ,72029
921,10299,10184,ANC,AET,0
922,10299,10225,ANC,AIN,4
923,10299,10237,ANC,AKB,11
924,10299,10241,ANC,AKI,0
925,10299,10245,ANC,AKN,25790
926,10299,10247,ANC,AKP,0
927,10299,10299,ANC,ANC,2129
928,10299,10304,ANC,ANI,6527
929,10299,10313,ANC,ANV,252
930,10299,10396,ANC,ATK,0
931,10299,10397,ANC,ATL,25431
932,10299,10405,ANC,ATT,0
933,10299,10416,ANC,AUK,0
934,10299,10423,ANC,AUS,39
935,10299,10551,ANC,BET,66131
936,10299,10559,ANC,BFI,0
937,10299,10693,ANC,BNA,0
938,10299,10721,ANC,BOS,1065
939,10299,10754,ANC,BRW,33375
940,10299,10775,ANC,BTI,28
941,10299,10917,ANC,CDB,5060
942,10299,10926,ANC,CDV,15118
943,10299,10994,ANC,CHS,0
944,10299,10996,ANC,CHU,0
945,10299,11028,ANC,CKD,0
946,10299,11109,ANC,COS,0
947,10299,11193,ANC,CVG,0
948,10299,11227,ANC,CYF,0
949,10299,11233,ANC,CYS,0
950,10299,11241,ANC,CZF,35
951,10299,11280,ANC,DCK,0
952,10299,11292,ANC,DEN,58520
953,10299,11298,ANC,DFW,21326
954,10299,11336,ANC,DLG,22911
955,10299,11410,ANC,DRF,0
956,10299,11433,ANC,DTW,285
957,10299,11445,ANC,DUT,28256
958,10299,11492,ANC,EEK,0
959,10299,11511,ANC,EGX,183
960,10299,11512,ANC,EHM,0
961,10299,11535,ANC,ELI,0
962,10299,11550,ANC,EMK,139
963,10299,11555,ANC,ENA,87087
964,10299,11559,ANC,ENN,167
965,10299,11618,ANC,EWR,1563
966,10299,11630,ANC,FAI,208094
967,10299,11833,ANC,FYU,0
968,10299,11844,ANC,GAL,204
969,10299,11845,ANC,GAM,7
970,10299,11859,ANC,GBH,522
971,10299,11884,ANC,GEG,902
972,10299,11885,ANC,GEK,0
973,10299,11941,ANC,GLV,0
974,10299,11952,ANC,GNU,0
975,10299,12016,ANC,GUM,0
976,10299,12087,ANC,HCR,0
977,10299,12173,ANC,HNL,43059
978,10299,12184,ANC,HOM,31448
979,10299,12195,ANC,HPB,0
980,10299,12197,ANC,HPN,1
981,10299,12214,ANC,HSL,0
982,10299,12217,ANC,HSV,0
983,10299,12235,ANC,HUS,0
984,10299,12264,ANC,IAD,0
985,10299,12266,ANC,IAH,20906
986,10299,12268,ANC,IAN,0
987,10299,12294,ANC,IGG,25
988,10299,12321,ANC,ILI,3538
989,10299,12339,ANC,IND,0
990,10299,12478,ANC,JFK,0
991,10299,12523,ANC,JNU,75519
992,10299,12583,ANC,JZE,0
993,10299,12615,ANC,KAL,0
994,10299,12638,ANC,KCL,18
995,10299,12653,ANC,KEK,53
996,10299,12663,ANC,KFP,1
997,10299,12676,ANC,KGX,29
998,10299,12704,ANC,KKA,0
999,10299,12708,ANC,KKH,0
1000,10299,12709,ANC,KKI,0
1001,10299,12719,ANC,KLG,0
1002,10299,12721,ANC,KLN,45
1003,10299,12737,ANC,KMO,0
1004,10299,12748,ANC,KNK,336
1005,10299,12755,ANC,KNW,0
1006,10299,12758,ANC,KOA,6551
1007,10299,12769,ANC,KOT,0
1008,10299,12779,ANC,KPN,0
1009,10299,12784,ANC,KPV,0
1010,10299,12807,ANC,KSM,6739
1011,10299,12819,ANC,KTN,13735
1012,10299,12822,ANC,KTS,0
1013,10299,12831,ANC,KUK,0
1014,10299,12841,ANC,KVC,26
1015,10299,12851,ANC,KWK,0
1016,10299,12853,ANC,KWN,143
1017,10299,12855,ANC,KWT,28
1018,10299,12868,ANC,KYU,0
1019,10299,12889,ANC,LAS,9971
1020,10299,12892,ANC,LAX,72491
1021,10299,12915,ANC,LCH,0
1022,10299,12917,ANC,LCK,0
1023,10299,12954,ANC,LGB,13951
1024,10299,13196,ANC,MCG,2471
1025,10299,13226,ANC,MDO,0
1026,10299,13244,ANC,MEM,0
1027,10299,13303,ANC,MIA,0
1028,10299,13304,ANC,MIB,0
1029,10299,13369,ANC,MLL,7
1030,10299,13397,ANC,MMT,0
1031,10299,13434,ANC,MOU,0
1032,10299,13487,ANC,MSP,118836
1033,10299,13579,ANC,MYU,0
1034,10299,13629,ANC,NCN,0
1035,10299,13676,ANC,NIB,0
1036,10299,13682,ANC,NIP,0
1037,10299,13704,ANC,NLG,241
1038,10299,13710,ANC,NME,0
1039,10299,13715,ANC,NNL,113
1040,10299,13767,ANC,NUI,0
1041,10299,13768,ANC,NUL,0
1042,10299,13770,ANC,NUP,0
1043,10299,13796,ANC,OAK,0
1044,10299,13806,ANC,OBU,0
1045,10299,13830,ANC,OGG,9750
1046,10299,13871,ANC,OMA,64
1047,10299,13873,ANC,OME,33027
1048,10299,13891,ANC,ONT,0
1049,10299,13894,ANC,OOK,0
1050,10299,13930,ANC,ORD,88314
1051,10299,13942,ANC,ORV,0
1052,10299,13970,ANC,OTZ,31389
1053,10299,14004,ANC,PAE,0
1054,10299,14046,ANC,PDB,36
1055,10299,14057,ANC,PDX,141243
1056,10299,14102,ANC,PHO,17
1057,10299,14107,ANC,PHX,38450
1058,10299,14125,ANC,PIZ,0
1059,10299,14167,ANC,PML,17
1060,10299,14218,ANC,PPC,487
1061,10299,14234,ANC,PQS,0
1062,10299,14256,ANC,PSG,2697
1063,10299,14268,ANC,PTA,17
1064,10299,14273,ANC,PTH,11
1065,10299,14282,ANC,PTU,3
1066,10299,14412,ANC,QQB,2
1067,10299,14474,ANC,RBY,0
1068,10299,14485,ANC,RDB,8203
1069,10299,14493,ANC,RDV,3
1070,10299,14512,ANC,RFD,0
1071,10299,14601,ANC,RQI,0
1072,10299,14627,ANC,RSH,0
1073,10299,14683,ANC,SAT,28
1074,10299,14709,ANC,SCC,41151
1075,10299,14718,ANC,SCM,0
1076,10299,14730,ANC,SDF,0
1077,10299,14738,ANC,SDP,3981
1078,10299,14747,ANC,SEA,929005
1079,10299,14771,ANC,SFO,17005
1080,10299,14804,ANC,SHG,0
1081,10299,14805,ANC,SHH,12
1082,10299,14816,ANC,SHX,42
1083,10299,14828,ANC,SIT,14158
1084,10299,14856,ANC,SKK,0
1085,10299,14863,ANC,SKW,0
1086,10299,14869,ANC,SLC,16679
1087,10299,14880,ANC,SLQ,7
1088,10299,14895,ANC,SMK,20
1089,10299,14919,ANC,SNP,2479
1090,10299,14955,ANC,SPN,0
1091,10299,14987,ANC,SRV,0
1092,10299,15012,ANC,STG,361
1093,10299,15016,ANC,STL,0
1094,10299,15045,ANC,SUU,0
1095,10299,15049,ANC,SVA,0
1096,10299,15061,ANC,SVS,0
1097,10299,15063,ANC,SVW,0
1098,10299,15085,ANC,SXP,0
1099,10299,15086,ANC,SXQ,27
1100,10299,15090,ANC,SYA,0
1101,10299,15160,ANC,TCT,0
1102,10299,15171,ANC,TEK,0
1103,10299,15236,ANC,TKJ,25
1104,10299,15245,ANC,TLA,0
1105,10299,15250,ANC,TLJ,0
1106,10299,15257,ANC,TLT,0
1107,10299,15278,ANC,TNC,0
1108,10299,15282,ANC,TNK,11
1109,10299,15293,ANC,TOG,355
1110,10299,15304,ANC,TPA,7
1111,10299,15422,ANC,UAM,0
1112,10299,15478,ANC,UNK,8739
1113,10299,15504,ANC,UTO,0
1114,10299,15554,ANC,VAK,0
1115,10299,15579,ANC,VDZ,12807
1116,10299,15581,ANC,VEE,0
1117,10299,15700,ANC,VZY,139
1118,10299,15709,ANC,WAA,0
1119,10299,15721,ANC,WBB,0
1120,10299,15794,ANC,WMO,0
1121,10299,15841,ANC,WRG,2063
1122,10299,15853,ANC,WSN,10
1123,10299,15861,ANC,WTK,0
1124,10299,15862,ANC,WTL,0
1125,10299,15887,ANC,WWT,0
1126,10299,15991,ANC,YAK,3646
1127,10299,16311,ANC,ZNC,0
1128,10299,16390,ANC,BVU,344
1129,10299,16668,ANC,A1K,0
1130,10299,16723,ANC,A7K,0
1131,10300,14730,AND,SDF,0
1132,10304,10139,ANI,ABL,0
1133,10304,10170,ANI,ADQ,0
1134,10304,10241,ANI,AKI,52
1135,10304,10299,ANI,ANC,6174
1136,10304,10304,ANI,ANI,19
1137,10304,10313,ANI,ANV,458
1138,10304,10416,ANI,AUK,10
1139,10304,10551,ANI,BET,1840
1140,10304,10754,ANI,BRW,0
1141,10304,10996,ANI,CHU,246
1142,10304,11028,ANI,CKD,327
1143,10304,11227,ANI,CYF,0
1144,10304,11336,ANI,DLG,10
1145,10304,11535,ANI,ELI,0
1146,10304,11550,ANI,EMK,19
1147,10304,11555,ANI,ENA,0
1148,10304,11630,ANI,FAI,1
1149,10304,11813,ANI,FVQ,7
1150,10304,11844,ANI,GAL,21
1151,10304,12087,ANI,HCR,1020
1152,10304,12195,ANI,HPB,18
1153,10304,12321,ANI,ILI,18
1154,10304,12676,ANI,KGX,677
1155,10304,12709,ANI,KKI,86
1156,10304,12719,ANI,KLG,1311
1157,10304,12769,ANI,KOT,2
1158,10304,12807,ANI,KSM,21
1159,10304,12831,ANI,KUK,0
1160,10304,12853,ANI,KWN,0
1161,10304,12855,ANI,KWT,0
1162,10304,13115,ANI,LVD,2
1163,10304,13196,ANI,MCG,63
1164,10304,13369,ANI,MLL,20
1165,10304,13434,ANI,MOU,19
1166,10304,13579,ANI,MYU,0
1167,10304,13676,ANI,NIB,1
1168,10304,13873,ANI,OME,8
1169,10304,13894,ANI,OOK,0
1170,10304,14013,ANI,PAQ,0
1171,10304,14130,ANI,PKA,5
1172,10304,14234,ANI,PQS,14
1173,10304,14493,ANI,RDV,34
1174,10304,14627,ANI,RSH,301
1175,10304,14718,ANI,SCM,21
1176,10304,14816,ANI,SHX,429
1177,10304,14880,ANI,SLQ,279
1178,10304,14987,ANI,SRV,67
1179,10304,15085,ANI,SXP,4
1180,10304,15257,ANI,TLT,62
1181,10304,15478,ANI,UNK,0
1182,10304,15554,ANI,VAK,0
1183,10313,10299,ANV,ANC,250
1184,10313,10304,ANV,ANI,451
1185,10313,10551,ANV,BET,6
1186,10313,10996,ANV,CHU,0
1187,10313,11630,ANV,FAI,15
1188,10313,12087,ANV,HCR,39
1189,10313,12676,ANV,KGX,28
1190,10313,12719,ANV,KLG,0
1191,10313,12807,ANV,KSM,10
1192,10313,13196,ANV,MCG,3
1193,10313,14493,ANV,RDV,0
1194,10313,14816,ANV,SHX,22
1195,10313,14987,ANV,SRV,0
1196,10313,15478,ANV,UNK,0
1197,10322,10821,AOO,BWI,181
1198,10322,14122,AOO,PIT,2756
1199,10322,14711,AOO,SCE,0
1200,10324,10170,AOS,ADQ,25
1201,10324,12854,AOS,KWP,1
1202,10325,10372,APA,ASE,3
1203,10325,10800,APA,BUR,8
1204,10325,12191,APA,HOU,2
1205,10325,12264,APA,IAD,1
1206,10325,12758,APA,KOA,9
1207,10325,13232,APA,MDW,2
1208,10325,14107,APA,PHX,2
1209,10325,14397,APA,QMA,0
1210,10325,14530,APA,RIL,1
1211,10325,15167,APA,TEB,5
1212,10325,15323,APA,TRI,7
1213,10325,15618,APA,VNY,0
1214,10327,10800,APC,BUR,41
1215,10327,12889,APC,LAS,3
1216,10327,13232,APC,MDW,2
1217,10327,14262,APC,PSP,2
1218,10327,14672,APC,SAC,5
1219,10327,14716,APC,SCK,10
1220,10329,10136,APF,ABI,1
1221,10329,10329,APF,APF,0
1222,10329,10693,APF,BNA,1
1223,10329,10965,APF,CGF,13
1224,10329,11618,APF,EWR,268
1225,10329,12264,APF,IAD,3
1226,10329,12391,APF,ISP,11
1227,10329,13232,APF,MDW,10
1228,10329,13341,APF,MKC,11
1229,10329,13342,APF,MKE,5
1230,10329,13360,APF,MLB,184
1231,10329,13461,APF,MQY,6
1232,10329,14321,APF,PWM,595
1233,10329,14761,APF,SFB,2
1234,10329,15167,APF,TEB,5
1235,10329,15628,APF,VRB,1
1236,10333,11433,APN,DTW,8663
1237,10333,11721,APN,FNT,0
1238,10333,14150,APN,PLN,48
1239,10333,15295,APN,TOL,3
1240,10347,11298,ARA,DFW,0
1241,10348,15167,ARB,TEB,4
1242,10349,10005,ARC,05A,1
1243,10349,10247,ARC,AKP,0
1244,10349,11214,ARC,CXF,2
1245,10349,11630,ARC,FAI,1501
1246,10349,11833,ARC,FYU,165
1247,10349,12621,ARC,KBC,4
1248,10349,15581,ARC,VEE,212
1249,10361,14100,ART,PHL,17277
1250,10361,15167,ART,TEB,6
1251,10372,10325,ASE,APA,4
1252,10372,10397,ASE,ATL,5255
1253,10372,10423,ASE,AUS,56
1254,10372,10800,ASE,BUR,16
1255,10372,11041,ASE,CLD,4
1256,10372,11259,ASE,DAL,4
1257,10372,11292,ASE,DEN,117460
1258,10372,11298,ASE,DFW,18300
1259,10372,11336,ASE,DLG,8
1260,10372,11376,ASE,DPA,0
1261,10372,11503,ASE,EGE,0
1262,10372,11764,ASE,FRG,6
1263,10372,11775,ASE,FSD,2
1264,10372,11784,ASE,FTG,0
1265,10372,11921,ASE,GJT,2
1266,10372,12055,ASE,GYY,3
1267,10372,12217,ASE,HSV,4
1268,10372,12266,ASE,IAH,22558
1269,10372,12278,ASE,ICT,7
1270,10372,12892,ASE,LAX,34388
1271,10372,13232,ASE,MDW,13
1272,10372,13487,ASE,MSP,1559
1273,10372,13796,ASE,OAK,4
1274,10372,13871,ASE,OMA,23
1275,10372,13930,ASE,ORD,42463
1276,10372,14100,ASE,PHL,4
1277,10372,14320,ASE,PWK,0
1278,10372,14530,ASE,RIL,0
1279,10372,14771,ASE,SFO,11729
1280,10372,14792,ASE,SGR,0
1281,10372,14869,ASE,SLC,375
1282,10372,15167,ASE,TEB,11
1283,10372,15447,ASE,UGN,0
1284,10372,15618,ASE,VNY,2
1285,10380,11267,ASN,DAY,0
1286,10380,11871,ASN,GDC,0
1287,10385,10559,AST,BFI,1
1288,10385,13890,AST,ONP,5
1289,10396,10225,ATK,AIN,191
1290,10396,10247,ATK,AKP,5
1291,10396,10299,ATK,ANC,0
1292,10396,10754,ATK,BRW,1943
1293,10396,10775,ATK,BTI,20
1294,10396,11630,ATK,FAI,2
1295,10396,13767,ATK,NUI,14
1296,10396,14102,ATK,PHO,12
1297,10396,14125,ATK,PIZ,28
1298,10396,14709,ATK,SCC,0
1299,10397,10135,ATL,ABE,71450
1300,10397,10140,ATL,ABQ,136967
1301,10397,10146,ATL,ABY,33500
1302,10397,10155,ATL,ACT,0
1303,10397,10158,ATL,ACY,23560
1304,10397,10185,ATL,AEX,51017
1305,10397,10194,ATL,AFW,0
1306,10397,10208,ATL,AGS,166098
1307,10397,10257,ATL,ALB,126212
1308,10397,10298,ATL,ANB,0
1309,10397,10299,ATL,ANC,25481
1310,10397,10372,ATL,ASE,5056
1311,10397,10397,ATL,ATL,96
1312,10397,10408,ATL,ATW,52232
1313,10397,10419,ATL,AUO,0
1314,10397,10423,ATL,AUS,470339
1315,10397,10431,ATL,AVL,142967
1316,10397,10434,ATL,AVP,32877
1317,10397,10466,ATL,AZA,165
1318,10397,10529,ATL,BDL,308398
1319,10397,10540,ATL,BED,161
1320,10397,10559,ATL,BFI,90
1321,10397,10599,ATL,BHM,375869
1322,10397,10627,ATL,BIS,163
1323,10397,10647,ATL,BKL,39
1324,10397,10685,ATL,BMI,66021
1325,10397,10693,ATL,BNA,445928
1326,10397,10713,ATL,BOI,1409
1327,10397,10721,ATL,BOS,778174
1328,10397,10731,ATL,BQK,35581
1329,10397,10781,ATL,BTR,148056
1330,10397,10785,ATL,BTV,29744
1331,10397,10792,ATL,BUF,204798
1332,10397,10800,ATL,BUR,502
1333,10397,10819,ATL,BWG,656
1334,10397,10821,ATL,BWI,807232
1335,10397,10849,ATL,BZN,12188
1336,10397,10868,ATL,CAE,221019
1337,10397,10874,ATL,CAK,256152
1338,10397,10980,ATL,CHA,191313
1339,10397,10990,ATL,CHO,67081
1340,10397,10994,ATL,CHS,407456
1341,10397,11003,ATL,CID,53019
1342,10397,11042,ATL,CLE,364045
1343,10397,11057,ATL,CLT,751736
1344,10397,11066,ATL,CMH,458667
1345,10397,11067,ATL,CMI,5
1346,10397,11109,ATL,COS,46300
1347,10397,11122,ATL,CPR,0
1348,10397,11123,ATL,CPS,185
1349,10397,11140,ATL,CRP,30
1350,10397,11146,ATL,CRW,81184
1351,10397,11150,ATL,CSG,37941
1352,10397,11193,ATL,CVG,326548
1353,10397,11252,ATL,DAB,218391
1354,10397,11259,ATL,DAL,362705
1355,10397,11267,ATL,DAY,175564
1356,10397,11278,ATL,DCA,916769
1357,10397,11292,ATL,DEN,840433
1358,10397,11298,ATL,DFW,924110
1359,10397,11308,ATL,DHN,49285
1360,10397,11423,ATL,DSM,111141
1361,10397,11433,ATL,DTW,791618
1362,10397,11481,ATL,ECP,208961
1363,10397,11503,ATL,EGE,14591
1364,10397,11537,ATL,ELM,815
1365,10397,11540,ATL,ELP,104689
1366,10397,11612,ATL,EVV,56819
1367,10397,11617,ATL,EWN,28937
1368,10397,11618,ATL,EWR,628452
1369,10397,11624,ATL,EYW,156601
1370,10397,11637,ATL,FAR,2012
1371,10397,11641,ATL,FAY,102253
1372,10397,11648,ATL,FCA,1340
1373,10397,11697,ATL,FLL,1191761
1374,10397,11721,ATL,FNT,125937
1375,10397,11764,ATL,FRG,0
1376,10397,11775,ATL,FSD,27783
1377,10397,11778,ATL,FSM,30698
1378,10397,11823,ATL,FWA,57773
1379,10397,11884,ATL,GEG,395
1380,10397,11921,ATL,GJT,485
1381,10397,11953,ATL,GNV,120982
1382,10397,11973,ATL,GPT,125085
1383,10397,11977,ATL,GRB,36912
1384,10397,11982,ATL,GRK,30424
1385,10397,11986,ATL,GRR,156550
1386,10397,11995,ATL,GSO,262167
1387,10397,11996,ATL,GSP,347759
1388,10397,12007,ATL,GTR,38336
1389,10397,12055,ATL,GYY,0
1390,10397,12094,ATL,HDN,11746
1391,10397,12173,ATL,HNL,102491
1392,10397,12191,ATL,HOU,417422
1393,10397,12197,ATL,HPN,130438
1394,10397,12206,ATL,HRL,25
1395,10397,12217,ATL,HSV,234389
1396,10397,12264,ATL,IAD,423653
1397,10397,12266,ATL,IAH,583622
1398,10397,12278,ATL,ICT,119208
1399,10397,12323,ATL,ILM,109114
1400,10397,12339,ATL,IND,500976
1401,10397,12348,ATL,INT,50
1402,10397,12391,ATL,ISP,1560
1403,10397,12441,ATL,JAC,13791
1404,10397,12448,ATL,JAN,228803
1405,10397,12451,ATL,JAX,755182
1406,10397,12478,ATL,JFK,317093
1407,10397,12523,ATL,JNU,158
1408,10397,12544,ATL,JQF,382
1409,10397,12884,ATL,LAN,0
1410,10397,12889,ATL,LAS,762788
1411,10397,12892,ATL,LAX,1090600
1412,10397,12896,ATL,LBB,801
1413,10397,12915,ATL,LCH,0
1414,10397,12945,ATL,LEX,176270
1415,10397,12951,ATL,LFT,71555
1416,10397,12953,ATL,LGA,1175648
1417,10397,12992,ATL,LIT,246989
1418,10397,13029,ATL,LNK,19262
1419,10397,13061,ATL,LRD,0
1420,10397,13076,ATL,LSE,137
1421,10397,13139,ATL,LYH,115
1422,10397,13158,ATL,MAF,46
1423,10397,13182,ATL,MBL,0
1424,10397,13198,ATL,MCI,522397
1425,10397,13203,ATL,MCN,1
1426,10397,13204,ATL,MCO,1385842
1427,10397,13230,ATL,MDT,99768
1428,10397,13232,ATL,MDW,540186
1429,10397,13244,ATL,MEM,434368
1430,10397,13277,ATL,MGM,97544
1431,10397,13296,ATL,MHT,43599
1432,10397,13297,ATL,MHV,0
1433,10397,13303,ATL,MIA,873619
1434,10397,13307,ATL,MIE,172
1435,10397,13341,ATL,MKC,122
1436,10397,13342,ATL,MKE,425473
1437,10397,13360,ATL,MLB,163470
1438,10397,13367,ATL,MLI,67848
1439,10397,13377,ATL,MLU,47372
1440,10397,13422,ATL,MOB,129351
1441,10397,13484,ATL,MSL,3050
1442,10397,13485,ATL,MSN,115864
1443,10397,13486,ATL,MSO,1115
1444,10397,13487,ATL,MSP,758328
1445,10397,13495,ATL,MSY,751197
1446,10397,13502,ATL,MTJ,4794
1447,10397,13577,ATL,MYR,135478
1448,10397,13788,ATL,NZC,0
1449,10397,13795,ATL,OAJ,59047
1450,10397,13796,ATL,OAK,59980
1451,10397,13830,ATL,OGG,4997
1452,10397,13851,ATL,OKC,234620
1453,10397,13871,ATL,OMA,200130
1454,10397,13891,ATL,ONT,129
1455,10397,13930,ATL,ORD,984727
1456,10397,13931,ATL,ORF,380377
1457,10397,14027,ATL,PBI,654412
1458,10397,14050,ATL,PDK,0
1459,10397,14057,ATL,PDX,222684
1460,10397,14082,ATL,PGD,0
1461,10397,14098,ATL,PHF,78089
1462,10397,14100,ATL,PHL,864197
1463,10397,14107,ATL,PHX,579077
1464,10397,14108,ATL,PIA,41570
1465,10397,14112,ATL,PIE,0
1466,10397,14122,ATL,PIT,419956
1467,10397,14193,ATL,PNS,342287
1468,10397,14197,ATL,POB,158
1469,10397,14275,ATL,PTK,130
1470,10397,14307,ATL,PVD,135680
1471,10397,14321,ATL,PWM,94780
1472,10397,14397,ATL,QMA,3
1473,10397,14457,ATL,RAP,801
1474,10397,14492,ATL,RDU,701048
1475,10397,14512,ATL,RFD,0
1476,10397,14524,ATL,RIC,508274
1477,10397,14553,ATL,RME,0
1478,10397,14570,ATL,RNO,5298
1479,10397,14574,ATL,ROA,95874
1480,10397,14576,ATL,ROC,139923
1481,10397,14633,ATL,RST,19094
1482,10397,14635,ATL,RSW,578068
1483,10397,14679,ATL,SAN,409001
1484,10397,14683,ATL,SAT,464602
1485,10397,14685,ATL,SAV,361671
1486,10397,14696,ATL,SBN,62233
1487,10397,14711,ATL,SCE,491
1488,10397,14730,ATL,SDF,325699
1489,10397,14747,ATL,SEA,554608
1490,10397,14771,ATL,SFO,564516
1491,10397,14783,ATL,SGF,78503
1492,10397,14814,ATL,SHV,96686
1493,10397,14831,ATL,SJC,80198
1494,10397,14843,ATL,SJU,247251
1495,10397,14869,ATL,SLC,524075
1496,10397,14877,ATL,SLN,0
1497,10397,14893,ATL,SMF,108556
